No,Type,LAT,LONG_,Y_PROJ,X_PROJ,IND,Juv,Type1
119,WNC,38.267772,127.2322,4237003.451,345352.1991,2,0,F
120,WNC,38.270238,127.236713,4237269.533,345752.245,2,0,F
121,WNC,38.271527,127.236194,4237413.456,345709.6121,2,0,F
122,WNC,38.277322,127.223644,4238077.519,344624.0474,2,0,F
123,WNC,38.273563,127.184373,4237727.131,341180.5368,2,0,F
125,WNC,38.276173,127.238308,4237925.519,345904.3542,2,0,F
126,WNC,38.281316,127.232153,4238506.535,345376.8493,2,0,F
127,WNC,38.282611,127.242952,4238632.211,346324.141,2,0,F
128,WNC,38.278927,127.243516,4238222.502,346365.7536,2,0,F
129,WNC,38.285402,127.246054,4238936.728,346601.378,2,0,F
130,WNC,38.275486,127.253396,4237824.287,347222.7829,2,0,F
131,WNC,38.27132,127.258791,4237353.022,347685.96,2,0,F
132,WNC,38.274343,127.263181,4237681.241,348076.3405,2,0,F
133,WNC,38.275829,127.229502,4237902.085,345133.2931,2,0,F
134,WNC,38.273878,127.227325,4237689.247,344938.6579,2,0,F
137,WNC,38.266918,127.252875,4236874.302,347159.2273,2,0,F
138,WNC,38.263185,127.25431,4236457.647,347276.9556,2,0,F
139,WNC,38.251597,127.239803,4235195.877,345983.259,2,0,F
140,WNC,38.255055,127.240948,4235577.617,346090.6759,2,0,F
141,WNC,38.255887,127.256843,4235643.679,347483.2546,2,0,F
142,WNC,38.301681,127.231538,4240767.421,345366.2958,2,0,F
143,WNC,38.290354,127.213668,4239540.582,343779.3398,2,0,F
144,WNC,38.297668,127.214137,4240351.378,343836.0228,2,0,F
145,WNC,38.298069,127.22113,4240384.05,344448.4286,2,0,F
146,WNC,38.294664,127.220579,4240007.19,344392.9786,2,0,F
147,WNC,38.304989,127.233901,4241130.602,345579.8857,2,0,F
161,WNC,38.263005,127.126624,4236656.288,336104.9052,2,0,F
162,WNC,38.280421,127.168512,4238515.531,339808.0925,2,0,F
168,WNC,38.286644,127.189712,4239169.633,341676.0956,2,0,F
169,WNC,38.286551,127.193847,4239152.165,342037.5267,2,0,F
170,WNC,38.263869,127.153387,4236705.098,338448.4472,2,0,F
171,WNC,38.265135,127.158838,4236836.112,338928.1805,2,0,F
172,WNC,38.266186,127.162097,4236947.009,339215.585,2,0,F
173,WNC,38.247461,127.177622,4234842.232,340532.9536,2,0,F
174,WNC,38.259708,127.178685,4236199.43,340652.7296,2,0,F
175,WNC,38.242531,127.17773,4234294.969,340531.5657,2,0,F
176,WNC,38.241191,127.178,4234145.78,340552.2698,2,0,F
177,WNC,38.274135,127.158191,4237835.944,338891.3884,2,0,F
178,WNC,38.280446,127.154127,4238543.402,338549.897,2,0,F
179,WNC,38.282225,127.166609,4238719.06,339645.6023,2,0,F
180,WNC,38.269121,127.179227,4237243.108,340720.6768,2,0,F
181,WNC,38.268288,127.18321,4237143.748,341067.3637,2,0,F
182,WNC,38.26489,127.189367,4236756.1,341598.5747,2,0,F
183,WNC,38.269601,127.175991,4237301.919,340438.6676,2,0,F
215,WNC,38.309104,127.392725,4241333.686,359475.6943,2,0,F
239,WNC,38.276661,127.307401,4237866.782,351949.2967,2,0,F
240,WNC,38.276848,127.310083,4237883.247,352184.3521,2,0,F
241,WNC,38.278626,127.311418,4238078.383,352304.7416,2,0,F
242,WNC,38.280263,127.316469,4238252.031,352749.8467,2,0,F
243,WNC,38.293367,127.366581,4239627.519,357158.8607,2,0,F
244,WNC,38.302915,127.366052,4240687.871,357131.3636,2,0,F
245,WNC,38.297376,127.362018,4240079.384,356767.6798,2,0,F
247,WNC,38.299312,127.376129,4240272.458,358005.4437,2,0,F
248,WNC,38.305869,127.397478,4240967.531,359885.0152,2,0,F
272,WNC,38.220692,127.256594,4231738.513,347387.8863,2,0,F
273,WNC,38.241763,127.238049,4234107.521,345808.9196,2,0,F
274,WNC,38.252671,127.266431,4235271.08,348315.5532,2,0,F
275,WNC,38.272108,127.304338,4237366.434,351672.1161,2,0,F
30,WNC,38.27487,127.228237,4237797.767,345020.5687,2,1,F
27,WNC,38.269779,127.243936,4237206.567,346383.1997,3,0,N
2,WNC,38.296415,127.229273,4240186.896,345157.0012,3,1,
3,WNC,38.287229,127.226153,4239172.739,344864.5814,3,1,F
4,WNC,38.295016,127.230032,4240030.307,345220.4248,3,1,F
5,WNC,38.302724,127.219916,4240902.688,344352.186,3,1,F
6,WNC,38.298914,127.213901,4240490.018,343818.0405,3,1,F
7,WNC,38.297,127.217355,4240271.871,344115.9755,3,1,F
8,WNC,38.302233,127.222455,4240843.993,344573.2027,3,1,F
9,WNC,38.288999,127.235455,4239353.537,345681.9221,3,1,F
10,WNC,38.29233,127.235535,4239723.104,345696.0267,3,1,F
11,WNC,38.288404,127.230817,4239295.302,345275.0223,3,1,F
12,WNC,38.289499,127.217993,4239438.411,344155.7155,3,1,F
13,WNC,38.305061,127.239906,4241128.59,346105.142,3,1,F
14,WNC,38.299042,127.24806,4240447.042,346805.5489,3,1,F
15,WNC,38.289992,127.257662,4239426.874,347626.2602,3,1,F
16,WNC,38.290854,127.262135,4239515.241,348019.254,3,1,F
17,WNC,38.283817,127.26247,4238733.75,348033.9029,3,1,F
18,WNC,38.27689,127.267911,4237956.137,348495.4328,3,1,F
19,WNC,38.28083,127.266964,4238394.966,348420.7651,3,1,F
20,WNC,38.295562,127.268105,4240027.909,348551.191,3,1,F
21,WNC,38.295137,127.2669,4239982.655,348444.9472,3,1,F
22,WNC,38.288914,127.2667,4239292.393,348414.462,3,1,F
23,WNC,38.269648,127.25168,4237179.265,347060.3646,3,1,F
24,WNC,38.266974,127.25541,4236876.301,347381.1047,3,1,F
25,WNC,38.265432,127.250633,4236713.116,346959.957,3,1,F
26,WNC,38.260554,127.247987,4236176.243,346718.1952,3,1,F
32,WNC,38.264297,127.23076,4236620.285,345218.8783,3,1,F
33,WNC,38.264577,127.225987,4236659.371,344801.8272,3,1,F
34,WNC,38.265734,127.226202,4236787.404,344823.118,3,1,F
35,WNC,38.271713,127.220729,4237459.996,344357.0611,3,1,F
36,WNC,38.279147,127.227405,4238273.782,344956.9094,3,1,F
37,WNC,38.274079,127.214134,4237733.723,343785.2128,3,1,F
38,WNC,38.270755,127.210913,4237370.343,343496.278,3,1,F
39,WNC,38.277081,127.197687,4238094.768,342352.9056,3,1,F
40,WNC,38.274586,127.196028,4237820.721,342202.3886,3,1,F
41,WNC,38.272992,127.195018,4237645.532,342110.5442,3,1,F
42,WNC,38.272607,127.195737,4237601.578,342172.5954,3,1,F
43,WNC,38.2721,127.194494,4237547.472,342062.7933,3,1,F
44,WNC,38.269838,127.22016,4237252.981,344303.286,3,1,F
45,WNC,38.273568,127.185209,4237726.282,341253.7016,3,1,F
46,WNC,38.278164,127.195902,4238217.995,342199.06,3,1,F
47,WNC,38.275424,127.18644,4237930.1,341365.4856,3,1,F
48,WNC,38.27567,127.237356,4237871.306,345820.0064,3,1,F
49,WNC,38.284003,127.239898,4238791.729,346059.9286,3,1,F
50,WNC,38.284571,127.240755,4238853.421,346136.1171,3,1,F
51,WNC,38.280629,127.236327,4238423.319,345740.4706,3,1,F
52,WNC,38.275541,127.247558,4237839.993,346712.1543,3,1,F
53,WNC,38.279448,127.24634,4238275.539,346613.8715,3,1,F
54,WNC,38.278682,127.247941,4238187.879,346752.27,3,1,F
55,WNC,38.279567,127.250201,4238282.354,346951.8597,3,1,F
56,WNC,38.282741,127.248222,4238637.857,346785.3644,3,1,F
57,WNC,38.262351,127.237059,4236393.78,345765.7999,3,1,F
58,WNC,38.255857,127.243166,4235662.929,346286.435,3,1,F
59,WNC,38.265018,127.254078,4236661.527,347260.4903,3,1,F
60,WNC,38.262698,127.257529,4236398.294,347557.5707,3,1,F
61,WNC,38.257358,127.252986,4235813.314,347148.8982,3,1,F
135,WNC,38.255005,127.247192,4235561.794,346636.9319,3,1,F
136,WNC,38.255367,127.248445,4235599.801,346747.3875,3,1,F
155,WNC,38.292592,127.18704,4239834.221,341455.3377,3,1,F
156,WNC,38.251225,127.182991,4235250.669,341010.94,3,1,F
157,WNC,38.249659,127.19544,4235055.586,342096.9371,3,1,F
158,WNC,38.251489,127.17901,4235286.778,340663.2228,3,1,F
159,WNC,38.247469,127.180241,4234838.589,340762.1519,3,1,F
160,WNC,38.242905,127.177329,4234337.183,340497.352,3,1,F
163,WNC,38.286735,127.190374,4239178.522,341734.1149,3,1,F
164,WNC,38.286227,127.193635,4239116.579,342018.2603,3,1,F
165,WNC,38.281529,127.194476,4238593.855,342081.6239,3,1,F
166,WNC,38.280403,127.196629,4238465.235,342267.5562,3,1,F
167,WNC,38.285096,127.201467,4238977.789,342700.8221,3,1,F
199,WNC,38.270813,127.157868,4237467.825,338855.8632,3,1,F
200,WNC,38.268927,127.150327,4237271.695,338191.9272,3,1,F
201,WNC,38.258853,127.140289,4236171.406,337291.2639,3,1,F
202,WNC,38.253921,127.147343,4235611.733,337897.4736,3,1,F
203,WNC,38.27731,127.15241,4238198.332,338392.7647,3,1,F
204,WNC,38.281536,127.158184,4238657.252,338907.1421,3,1,F
205,WNC,38.285974,127.170057,4239129.048,339955.5062,3,1,F
206,WNC,38.285707,127.176758,4239087.91,340541.0038,3,1,F
207,WNC,38.277811,127.178127,4238209.316,340643.4922,3,1,F
208,WNC,38.271233,127.175369,4237484.1,340387.8084,3,1,F
209,WNC,38.259415,127.192695,4236142.881,341877.9345,3,1,F
210,WNC,38.261475,127.195222,4236367.167,342103.4709,3,1,F
211,WNC,38.271126,127.170827,4237480.12,339990.1914,3,1,F
212,WNC,38.26648,127.169652,4236966.546,339877.2507,3,1,F
217,WNC,38.278154,127.304923,4238036.438,351735.6494,3,1,F
218,WNC,38.267313,127.346958,4236766.891,355391.0737,3,1,F
219,WNC,38.262818,127.349372,4236264.323,355593.3432,3,1,F
220,WNC,38.272089,127.350916,4237290.619,355746.8116,3,1,F
221,WNC,38.275311,127.351441,4237647.342,355799.0499,3,1,F
222,WNC,38.28119,127.357003,4238291.072,356297.2082,3,1,F
223,WNC,38.284953,127.359513,4238704.819,356524.1542,3,1,F
224,WNC,38.286076,127.36415,4238822.14,356931.9885,3,1,F
225,WNC,38.305102,127.367734,4240927.971,357282.6612,3,1,F
226,WNC,38.303245,127.36745,4240722.291,357254.2635,3,1,F
227,WNC,38.302397,127.359649,4240640.308,356570.3736,3,1,F
228,WNC,38.298114,127.370171,4240148.718,357482.1415,3,1,F
229,WNC,38.300324,127.362385,4240405.98,356805.5702,3,1,F
230,WNC,38.298491,127.362042,4240203.121,356772.0227,3,1,F
231,WNC,38.303733,127.365105,4240780.047,357050.1232,3,1,F
232,WNC,38.287289,127.362693,4238959.095,356806.9333,3,1,F
233,WNC,38.285101,127.354112,4238729.598,356052.035,3,1,F
251,WNC,38.255625,127.215591,4235683.412,343873.1661,3,1,F
254,WNC,38.250554,127.289363,4234998.742,350317.8591,3,1,F
255,WNC,38.246392,127.25474,4234593.518,347279.4167,3,1,F
256,WNC,38.252208,127.26396,4235223.665,348098.3403,3,1,F
257,WNC,38.249146,127.268465,4234876.515,348486.2027,3,1,F
258,WNC,38.255423,127.271673,4235567.854,348779.9932,3,1,F
259,WNC,38.266147,127.27474,4236752.848,349070.5401,3,1,F
260,WNC,38.271725,127.270577,4237378.633,348717.8619,3,1,F
261,WNC,38.245656,127.243259,4234530.802,346273.0822,3,1,F
262,WNC,38.265638,127.295551,4236662.579,350890.1659,3,1,F
263,WNC,38.267916,127.297672,4236911.98,351080.457,3,1,F
264,WNC,38.269342,127.302409,4237062.575,351497.7473,3,1,F
265,WNC,38.270627,127.302871,4237204.482,351540.8186,3,1,F
266,WNC,38.271089,127.304112,4237253.676,351650.26,3,1,F
267,WNC,38.273502,127.304673,4237520.633,351704.3122,3,1,F
268,WNC,38.270938,127.30194,4237240.447,351459.9692,3,1,F
1,WNC,38.285947,127.187861,4239095.372,341512.6586,4,2,F
62,WNC,38.299092,127.241418,4240463.676,346224.8061,4,2,F
63,WNC,38.292768,127.244419,4239756.863,346473.9027,4,2,F
64,WNC,38.261862,127.253284,4236312.566,347184.3653,4,2,F
65,WNC,38.266564,127.230537,4236872.138,345204.1173,4,2,F
66,WNC,38.275486,127.226839,4237868.473,344899.5769,4,2,F
67,WNC,38.284556,127.230219,4238869.265,345214.5783,4,2,F
68,WNC,38.287082,127.211933,4239180.421,343620.5913,4,2,F
69,WNC,38.287728,127.20773,4239259.169,343254.3405,4,2,F
70,WNC,38.292042,127.220942,4239715.549,344419.0808,4,2,F
71,WNC,38.282623,127.215516,4238679.488,343924.3979,4,2,F
72,WNC,38.278731,127.213337,4238251.344,343725.443,4,2,F
73,WNC,38.277726,127.213949,4238138.73,343776.7946,4,2,F
74,WNC,38.278205,127.215397,4238189.396,343904.5507,4,2,F
75,WNC,38.275385,127.215251,4237876.715,343885.6604,4,2,F
76,WNC,38.268257,127.206599,4237100.423,343113.514,4,2,F
77,WNC,38.263881,127.231527,4236572.846,345285.0991,4,2,F
78,WNC,38.268569,127.242923,4237074.024,346291.9979,4,2,F
79,WNC,38.266581,127.243133,4236853.022,346306.1968,4,2,F
80,WNC,38.25625,127.249386,4235696.237,346831.5422,4,2,F
81,WNC,38.254302,127.249248,4235480.303,346815.3819,4,2,F
82,WNC,38.296303,127.252888,4240135.106,347221.9626,4,2,F
83,WNC,38.297818,127.267321,4240279.482,348487.356,4,2,F
84,WNC,38.29218,127.266391,4239655.394,348394.2115,4,2,F
85,WNC,38.285579,127.262498,4238929.265,348040.0465,4,2,F
86,WNC,38.278058,127.262091,4238095.372,347988.6906,4,2,F
87,WNC,38.272366,127.259254,4237468.377,347728.6349,4,2,F
88,WNC,38.293949,127.262824,4239857.507,348086.0097,4,2,F
89,WNC,38.292801,127.262824,4239730.088,348083.5509,4,2,F
90,WNC,38.285553,127.268839,4238915.971,348594.5738,4,2,F
91,WNC,38.296622,127.249921,4240175.455,346963.1725,4,2,F
92,WNC,38.298234,127.249978,4240354.255,346971.5402,4,2,F
184,WNC,38.274209,127.156706,4237846.716,338761.7216,4,2,F
185,WNC,38.259133,127.137641,4236207.105,337060.1569,4,2,F
186,WNC,38.260833,127.14092,4236389.996,337350.8608,4,2,F
187,WNC,38.283321,127.180031,4238817.431,340822.0422,4,2,F
188,WNC,38.282804,127.182164,4238756.461,341007.5358,4,2,F
189,WNC,38.274077,127.18076,4237790.36,340865.5923,4,2,F
190,WNC,38.268152,127.182207,4237130.443,340979.3173,4,2,F
191,WNC,38.266504,127.181025,4236949.594,340872.3023,4,2,F
192,WNC,38.267831,127.183131,4237093.178,341059.461,4,2,F
193,WNC,38.261063,127.184483,4236339.804,341163.0099,4,2,F
194,WNC,38.259886,127.186436,4236205.891,341331.263,4,2,F
195,WNC,38.266148,127.196642,4236883.333,342237.8274,4,2,F
196,WNC,38.265139,127.191263,4236780.486,341765.0533,4,2,F
197,WNC,38.269875,127.168702,4237344.941,339801.5352,4,2,F
198,WNC,38.27377,127.163797,4237785.69,339381.0541,4,2,F
216,WNC,38.283425,127.316831,4238602.358,352787.9126,4,2,F
234,WNC,38.281148,127.308703,4238362.661,352072.3741,4,2,F
235,WNC,38.281845,127.357901,4238362.335,356377.0771,4,2,F
236,WNC,38.289788,127.36133,4239238.475,356692.5923,4,2,F
237,WNC,38.292132,127.354117,4239509.814,356066.3734,4,2,F
238,WNC,38.299992,127.361254,4240370.88,356706.0283,4,2,F
246,WNC,38.29692,127.359531,4240032.74,356549.3145,4,2,F
250,WNC,38.273602,127.313595,4237517.44,352484.9738,4,2,F
252,WNC,38.25232,127.209105,4235327.602,343298.483,4,2,F
269,WNC,38.233775,127.252265,4233197.534,347036.3933,4,2,F
270,WNC,38.254484,127.275909,4235456.766,349148.671,4,2,F
271,WNC,38.258618,127.260706,4235940.416,347827.0264,4,2,F
28,WNC,38.269155,127.237378,4237148.28,345808.1397,5,0,N
150,WNC,38.25994,127.255036,4236096.405,347333.6396,5,0,N
151,WNC,38.259187,127.244276,4236030.676,346390.5904,5,0,N
31,WNC,38.283986,127.220215,4238822.835,344338.278,6,0,N
149,WNC,38.265581,127.254271,4236723.657,347278.535,6,0,N
148,WNC,38.264076,127.253562,4236557.802,347213.3557,10,1,N
214,WNC,38.242716,127.178144,4234314.763,340568.2001,16,0,N
253,WNC,38.259424,127.257717,4236034.78,347567.1224,20,0,N
249,WNC,38.283842,127.314894,4238651.637,352619.3199,25,0,N
29,WNC,38.278059,127.199589,4238200.031,342521.4235,28,0,N
213,WNC,38.266408,127.149004,4236994.465,338070.5872,32,0,N
153,WNC,38.299305,127.245153,4240481.091,346551.8739,37,0,N
152,WNC,38.299305,127.24221,4240486.026,346294.5146,92,0,N
