No,Type,LAT,LONG_,Y_PROJ,X_PROJ,IND,Juv,Type1
36,WNC,38.265519,127.255982,4236713.937,347428.056,3,1,F
37,WNC,38.266085,127.254805,4236778.656,347326.275,3,1,F
38,WNC,38.266003,127.253075,4236772.387,347174.7404,3,1,F
39,WNC,38.249521,127.254979,4234940.236,347306.7818,2,0,F
40,WNC,38.256009,127.279274,4235620.446,349446.2063,4,0,N
41,WNC,38.257952,127.274073,4235844.478,348995.1873,3,1,F
42,WNC,38.251615,127.272166,4235144.348,348815.1675,106,4,N
43,WNC,38.294327,127.273244,4239882.36,348998.0041,3,0,N
44,WNC,38.292396,127.266014,4239679.909,348361.7181,3,0,N
45,WNC,38.289611,127.271154,4239362.411,348805.4357,2,0,F
46,WNC,38.286063,127.271575,4238968.058,348834.8591,2,0,F
47,WNC,38.28587,127.26899,4238950.826,348608.373,2,1,F
48,WNC,38.285869,127.26559,4238956.31,348311.016,2,0,F
49,WNC,38.297674,127.260297,4240274.974,347872.6946,3,0,N
50,WNC,38.295891,127.259597,4240078.319,347807.7545,2,0,F
51,WNC,38.295719,127.262232,4240054.915,348037.8894,3,1,F
52,WNC,38.294747,127.25638,4239956.697,347524.0811,3,1,F
53,WNC,38.294395,127.254737,4239920.304,347379.6104,3,1,F
54,WNC,38.296534,127.25392,4240158.965,347312.6468,2,0,F
55,WNC,38.297728,127.246064,4240304.522,346628.1623,2,0,F
56,WNC,38.296869,127.245262,4240210.579,346556.2068,2,0,F
57,WNC,38.295352,127.244571,4240043.341,346492.5581,2,0,F
58,WNC,38.294719,127.226846,4240002.682,344941.0799,2,0,F
59,WNC,38.302181,127.230437,4240824.744,345271.0391,2,0,F
60,WNC,38.290495,127.242458,4239507.845,346297.5055,2,0,F
61,WNC,38.303093,127.233771,4240920.387,345564.4682,3,1,F
62,WNC,38.290817,127.241652,4239544.897,346227.6835,3,1,F
63,WNC,38.303009,127.232418,4240913.285,345445.9597,3,1,F
64,WNC,38.289737,127.229188,4239445.952,345135.3096,3,1,F
65,WNC,38.287134,127.226456,4239161.634,344890.8441,3,1,F
66,WNC,38.287311,127.22547,4239182.921,344804.9976,3,1,F
67,WNC,38.287534,127.227112,4239204.957,344949.0845,19,0,N
68,WNC,38.288492,127.237068,4239294.573,345821.9314,2,0,F
69,WNC,38.287831,127.237435,4239220.573,345852.5688,3,1,F
70,WNC,38.285076,127.240495,4238909.733,346114.4513,2,0,F
71,WNC,38.28629,127.229294,4239063.155,345137.3021,3,3,N
72,WNC,38.286521,127.228853,4239089.576,345099.1701,6,0,N
73,WNC,38.284501,127.241389,4238844.51,346191.3768,4,2,F
74,WNC,38.28404,127.241538,4238793.057,346203.4642,7,0,N
75,WNC,38.283952,127.239688,4238786.358,346041.4533,4,2,F
76,WNC,38.283607,127.242457,4238743.476,346282.9347,2,0,F
77,WNC,38.282828,127.23411,4238670.933,345551.143,3,1,F
78,WNC,38.284011,127.228816,4238811.056,345090.6374,2,0,F
79,WNC,38.283145,127.231132,4238711.135,345291.3614,2,0,F
80,WNC,38.290652,127.222118,4239559.294,344518.9478,2,0,F
81,WNC,38.280003,127.21854,4238383.605,344183.2673,3,1,F
82,WNC,38.27719,127.219939,4238069.05,344299.6325,3,1,F
83,WNC,38.274727,127.221759,4237792.713,344453.5869,4,2,F
84,WNC,38.280406,127.244659,4238384.59,346468.7484,4,2,F
85,WNC,38.279218,127.243107,4238255.366,346330.5199,3,1,F
86,WNC,38.279681,127.243219,4238306.6,346341.2669,2,0,F
87,WNC,38.280172,127.241891,4238363.311,346226.1426,5,2,N
88,WNC,38.276123,127.238758,4237919.15,345943.5859,2,0,F
89,WNC,38.277887,127.227415,4238133.86,344955.089,16,0,N
90,WNC,38.276557,127.225571,4237989.339,344790.9065,4,2,F
91,WNC,38.265046,127.257562,4236658.763,347565.3296,4,?,N
92,WNC,38.264258,127.256657,4236572.805,347484.486,1,0,N
93,WNC,38.263513,127.255986,4236491.229,347424.2554,6,0,N
94,WNC,38.262058,127.259037,4236324.805,347688.1464,6,0,N
95,WNC,38.260567,127.258387,4236160.449,347628.0854,3,1,F
96,WNC,38.258868,127.260302,4235968.673,347792.0947,3,1,F
97,WNC,38.254977,127.253336,4235548.441,347174.4989,3,1,F
98,WNC,38.257568,127.251834,4235838.453,347048.4536,3,1,F
99,WNC,38.263876,127.253147,4236536.215,347176.6061,3,1,F
100,WNC,38.267853,127.248704,4236984.963,346796.2244,3,1,F
101,WNC,38.261681,127.245591,4236305.162,346510.9013,4,2,F
102,WNC,38.258405,127.250854,4235932.956,346964.5041,2,0,F
103,WNC,38.262738,127.253082,4236410.118,347168.5338,2,0,F
104,WNC,38.265709,127.248257,4236747.733,346752.6314,2,0,F
105,WNC,38.262253,127.248905,4236363.114,346802.064,2,0,F
106,WNC,38.266837,127.245358,4236877.709,346501.37,3,0,N
107,WNC,38.275267,127.246663,4237811.081,346633.2504,5,0,N
108,WNC,38.269612,127.23467,4237203.408,345572.1814,4,0,N
109,WNC,38.269933,127.235165,4237238.201,345616.1614,4,0,N
110,WNC,38.264904,127.242467,4236668.052,346244.315,4,2,F
111,WNC,38.270963,127.244857,4237336.458,346466.1637,4,2,F
112,WNC,38.270484,127.242173,4237287.714,346230.3699,3,1,F
113,WNC,38.271283,127.245933,4237370.104,346561.0259,3,1,F
114,WNC,38.272771,127.247042,4237533.447,346661.153,3,1,F
115,WNC,38.273048,127.245381,4237566.889,346516.4364,3,1,F
116,WNC,38.275293,127.245994,4237814.977,346574.7714,3,1,F
117,WNC,38.26789,127.243551,4236997.531,346345.4554,2,0,F
118,WNC,38.267019,127.241822,4236903.83,346192.3796,2,0,F
119,WNC,38.270347,127.239601,4237276.785,346005.0839,2,0,F
120,WNC,38.270596,127.224936,4237329.008,344722.6609,5,0,N
121,WNC,38.264413,127.230829,4236632.984,345225.0478,4,2,F
122,WNC,38.26559,127.223086,4236776.579,344550.1772,4,2,F
123,WNC,38.265627,127.230916,4236767.522,345235.2763,2,1,F
124,WNC,38.265323,127.237987,4236721.996,345853.2981,3,1,F
125,WNC,38.266729,127.227301,4236895.833,344921.3618,3,1,F
126,WNC,38.271498,127.218937,4237439.126,344199.8171,3,1,F
127,WNC,38.263582,127.233429,4236536.334,345450.8038,2,0,F
128,WNC,38.264708,127.23331,4236661.529,345442.7927,2,0,F
129,WNC,38.268811,127.231673,4237119.573,345308.2851,2,0,F
130,WNC,38.267528,127.225491,4236987.596,344764.7381,2,0,F
131,WNC,38.27439,127.227623,4237745.485,344965.7885,2,0,F
132,WNC,38.274778,127.227565,4237788.577,344961.5607,2,0,F
133,WNC,38.275902,127.217718,4237929.942,344102.5255,14,0,N
134,WNC,38.275638,127.210465,4237912.818,343467.5661,5,0,N
135,WNC,38.281171,127.201554,4238542.016,342699.9453,4,2,F
136,WNC,38.26808,127.213136,4237069.659,343685.0087,4,2,F
137,WNC,38.265901,127.207147,4236837.999,343156.2862,4,2,F
138,WNC,38.281537,127.21259,4238563.934,343666.0752,3,1,F
139,WNC,38.27339,127.216219,4237653.641,343966.0801,3,1,F
140,WNC,38.273934,127.207926,4237728.028,343241.7843,3,1,F
141,WNC,38.277961,127.213971,4238164.754,343779.2166,3,1,F
142,WNC,38.273053,127.218159,4237613.004,344135.0477,2,0,F
143,WNC,38.271798,127.211447,4237485.078,343545.2101,2,0,F
144,WNC,38.271215,127.209963,4237422.943,343414.1073,2,0,F
145,WNC,38.271104,127.208721,4237412.638,343305.2201,2,0,F
146,WNC,38.265497,127.207838,4236791.994,343215.9537,2,0,F
147,WNC,38.264094,127.200948,4236647.938,342610.0653,2,0,F
148,WNC,38.286518,127.215877,4239111.04,343964.2948,5,0,N
149,WNC,38.291653,127.220772,4239672.599,344403.3499,2,0,F
150,WNC,38.291728,127.211627,4239696.442,343603.7309,3,1,F
151,WNC,38.29363,127.218259,4239896.275,344187.8402,4,2,F
152,WNC,38.264343,127.1947,4236686.306,342063.9428,2,0,F
153,WNC,38.267614,127.182868,4237069.472,341035.8699,2,0,F
154,WNC,38.264691,127.187153,4236737.768,341404.4684,3,1,F
155,WNC,38.263115,127.183355,4236569.473,341068.7176,2,0,F
156,WNC,38.272625,127.185759,4237620.632,341299.7644,12,1,N
157,WNC,38.272456,127.187763,4237598.435,341474.7,4,2,F
158,WNC,38.269601,127.182272,4237291.043,340988.1104,4,2,F
159,WNC,38.274536,127.185116,4237833.831,341247.6211,3,1,F
160,WNC,38.27594,127.184997,4237989.759,341240.2694,2,0,F
161,WNC,38.275098,127.184473,4237897.259,341192.5839,2,0,F
162,WNC,38.273342,127.182521,4237705.733,341018.049,2,0,F
163,WNC,38.274836,127.182496,4237871.631,341019.0902,2,0,F
164,WNC,38.2813,127.181271,4238591.029,340926.0433,2,0,F
165,WNC,38.289073,127.19081,4239437.216,341777.347,1,1,N
166,WNC,38.289225,127.174315,4239482.433,340335.0088,2,0,F
167,WNC,38.28346,127.196616,4238804.438,342273.0162,2,0,F
168,WNC,38.286952,127.195372,4239194.048,342171.7086,2,0,F
169,WNC,38.291675,127.186323,4239733.603,341390.5209,3,1,F
170,WNC,38.28999,127.200781,4239521.928,342651.3645,3,1,F
171,WNC,38.28802,127.198681,4239306.906,342463.4608,3,1,F
172,WNC,38.287004,127.198441,4239194.576,342440.2506,3,1,F
173,WNC,38.289356,127.197714,4239456.876,342381.7518,4,2,F
174,WNC,38.288775,127.196486,4239394.423,342273.1374,3,1,F
175,WNC,38.243883,127.187022,4234428.999,341347.6876,3,1,F
176,WNC,38.24609,127.178752,4234688.102,340628.7857,4,2,F
177,WNC,38.245633,127.178842,4234637.223,340635.6203,4,2,F
178,WNC,38.247975,127.171036,4234910.575,339957.6638,3,1,F
179,WNC,38.245211,127.178663,4234590.714,340619.0367,2,0,F
180,WNC,38.249043,127.182017,4235010.16,340920.9489,2,0,F
181,WNC,38.249534,127.178931,4235069.988,340651.9622,4,2,F
182,WNC,38.252433,127.178238,4235392.818,340597.616,2,0,F
183,WNC,38.249181,127.178394,4235031.678,340604.2211,2,0,F
184,WNC,38.249039,127.178036,4235016.584,340572.5667,7,7,N
185,WNC,38.253152,127.182416,4235465.453,340964.8237,3,1,F
186,WNC,38.251183,127.172659,4235263.804,340106.6904,4,2,F
187,WNC,38.251817,127.172973,4235333.566,340135.6204,4,2,F
188,WNC,38.252204,127.17257,4235377.207,340101.1722,2,0,F
189,WNC,38.252556,127.172929,4235415.628,340133.393,2,0,F
190,WNC,38.255823,127.176068,4235772.787,340415.1497,2,0,F
191,WNC,38.258389,127.172576,4236063.593,340115.2572,2,0,F
192,WNC,38.259233,127.172844,4236156.759,340140.5768,2,0,F
193,WNC,38.281783,127.158947,4238683.29,338974.3821,3,1,F
194,WNC,38.272628,127.163464,4237659.504,339349.3182,17,0,N
195,WNC,38.270037,127.160825,4237376.502,339112.7506,4,2,F
196,WNC,38.269395,127.160158,4237306.435,339052.9792,4,2,F
197,WNC,38.269311,127.149624,4237315.528,338131.226,4,2,F
198,WNC,38.268476,127.147426,4237226.668,337937.1003,2,0,F
199,WNC,38.277884,127.159971,4238248.793,339055.3285,2,0,F
200,WNC,38.259631,127.137526,4236262.511,337051.2222,4,2,F
201,WNC,38.263937,127.148816,4236720.577,338048.6304,3,1,F
202,WNC,38.259979,127.146733,4236284.985,337857.5324,3,1,F
203,WNC,38.260881,127.144508,4236388.957,337664.8716,4,2,F
204,WNC,38.264172,127.138926,4236764.029,337183.8333,4,2,F
205,WNC,38.262928,127.138219,4236627.242,337119.202,3,1,F
206,WNC,38.264459,127.136022,4236800.985,336930.3475,40,0,N
207,WNC,38.26514,127.135088,4236878.227,336850.21,3,1,F
208,WNC,38.253667,127.128155,4235617.25,336217.8596,3,1,F
209,WNC,38.255985,127.125286,4235879.557,335971.987,3,1,F
210,WNC,38.25788,127.129715,4236082.073,336363.802,2,0,F
211,WNC,38.253226,127.128307,4235568.063,336230.1469,2,0,F
212,WNC,38.259298,127.130016,4236238.837,336393.3014,4,2,F
213,WNC,38.261207,127.129715,4236451.233,336371.2789,4,2,F
214,WNC,38.263699,127.133793,4236720.549,336733.668,4,2,F
215,WNC,38.263714,127.133216,4236723.291,336683.2516,4,2,F
216,WNC,38.263488,127.134305,4236696.301,336777.9469,7,7,N
217,WNC,38.264094,127.13268,4236766.33,336637.2099,4,2,F
218,WNC,38.265548,127.131549,4236929.765,336541.4507,2,0,F
219,WNC,38.265876,127.130647,4236967.698,336463.2831,2,0,F
220,WNC,38.264141,127.129058,4236778.033,336320.3989,2,0,F
221,WNC,38.263552,127.127575,4236715.278,336189.262,2,0,F
222,WNC,38.263623,127.125978,4236725.972,336049.696,3,1,F
223,WNC,38.2631,127.125108,4236669.455,335972.4624,3,1,F
224,WNC,38.26638,127.121984,4237038.948,335706.5148,47,0,N
225,WNC,38.265026,127.121265,4236889.972,335640.509,4,2,F
226,WNC,38.265434,127.120833,4236936.021,335603.6452,2,0,F
227,WNC,38.264624,127.119874,4236847.863,335517.9426,6,6,N
228,WNC,38.26367,127.116939,4236747.217,335258.9956,4,2,F
229,WNC,38.269997,127.142057,4237404.929,337470.7636,3,1,F
230,WNC,38.27072,127.14019,4237488.433,337309.0064,4,2,F
231,WNC,38.267812,127.142236,4237162.179,337481.498,4,2,F
232,WNC,38.266554,127.141218,4237024.292,337389.7106,2,0,F
233,WNC,38.2667,127.140106,4237042.429,337292.7034,2,0,F
234,WNC,38.267808,127.139285,4237166.876,337223.3784,8,0,N
235,WNC,38.269031,127.139691,4237301.825,337261.5823,11,0,N
236,WNC,38.269,127.138808,4237299.94,337184.2515,4,2,F
237,WNC,38.270776,127.138429,4237497.76,337155.0786,3,1,F
238,WNC,38.271096,127.137836,4237534.302,337103.9544,2,0,F
239,WNC,38.270658,127.136995,4237487.173,337029.3413,2,0,F
240,WNC,38.271414,127.130024,4237583.36,336421.1896,2,0,F
241,WNC,38.269873,127.137845,4237398.517,337101.9435,2,0,F
242,WNC,38.269959,127.137291,4237409.109,337053.7116,2,0,F
243,WNC,38.269405,127.137144,4237347.914,337039.6383,2,0,F
244,WNC,38.268472,127.135514,4237247.241,336894.9507,2,0,F
245,WNC,38.268152,127.135403,4237211.856,336884.5174,2,0,F
246,WNC,38.268064,127.134884,4237203.089,336838.8586,2,0,F
247,WNC,38.268849,127.132436,4237294.512,336626.5079,3,1,F
248,WNC,38.268561,127.134251,4237259.297,336784.6454,3,1,F
249,WNC,38.267889,127.137037,4237179.831,337026.8231,3,1,F
250,WNC,38.270745,127.134253,4237501.625,336789.7005,3,1,F
251,WNC,38.271357,127.133101,4237571.594,336690.2947,4,2,F
252,WNC,38.267451,127.135664,4237133.686,336905.794,4,2,F
253,WNC,38.268732,127.131769,4237282.644,336567.8406,4,2,F
254,WNC,38.270481,127.130209,4237479.506,336435.3209,5,?,N
255,WNC,38.270099,127.128871,4237439.456,336317.4095,2,0,F
256,WNC,38.270419,127.123175,4237485.067,335819.82,2,0,F
257,WNC,38.269597,127.126075,4237388.767,336071.6339,2,0,F
258,WNC,38.273662,127.12504,4237841.644,335990.2143,3,1,F
259,WNC,38.269253,127.129578,4237344.371,336377.3402,3,1,F
260,WNC,38.2701,127.129689,4237438.112,336389.0006,3,1,F
261,WNC,38.270274,127.129169,4237458.386,336343.841,4,2,F
262,WNC,38.269105,127.128201,4237330.419,336256.5896,4,2,F
263,WNC,38.27188,127.12474,4237644.468,335960.0061,4,2,F
264,WNC,38.270623,127.124328,4237505.673,335921.084,3,1,F
265,WNC,38.270039,127.122766,4237443.642,335783.1767,3,1,F
266,WNC,38.268986,127.122132,4237327.947,335725.3322,18,?,N
267,WNC,38.269369,127.120577,4237373.178,335590.1726,2,0,F
268,WNC,38.269834,127.119677,4237426.412,335512.4383,3,1,F
269,WNC,38.270622,127.1171,4237518.422,335288.7915,4,2,F
270,WNC,38.270972,127.114932,4237561.133,335099.8974,2,0,F
271,WNC,38.275528,127.127162,4238045.024,336180.047,3,1,F
272,WNC,38.273166,127.119715,4237796.036,335523.2675,4,2,F
273,WNC,38.272406,127.118972,4237713.039,335456.5407,4,2,F
274,WNC,38.274159,127.116101,4237912.74,335209.3577,2,0,F
275,WNC,38.263173,127.103888,4236715.366,334115.9889,2,0,F
276,WNC,38.262641,127.103827,4236656.481,334109.475,3,1,F
277,WNC,38.261866,127.103173,4236571.697,334050.4252,3,1,F
278,WNC,38.259921,127.101876,4236358.206,333932.5617,3,1,F
279,WNC,38.258167,127.102269,4236162.811,333962.8937,3,1,F
280,WNC,38.254077,127.088813,4235733.162,332776.1578,3,1,F
281,WNC,38.254714,127.089253,4235803.056,332816.119,4,2,F
282,WNC,38.254978,127.084828,4235840.315,332429.539,4,2,F
283,WNC,38.258042,127.083165,4236183.411,332291.0159,4,2,F
284,WNC,38.274081,127.310905,4237574.847,352250.5468,3,1,F
285,WNC,38.275122,127.309285,4237692.952,352110.9525,4,2,F
286,WNC,38.276586,127.305049,4237862.185,351743.4332,6,0,N
287,WNC,38.275776,127.301568,4237777.903,351437.2263,2,0,F
288,WNC,38.274168,127.301183,4237600.104,351400.3285,2,0,F
289,WNC,38.269148,127.299681,4237045.368,351258.6775,6,1,N
290,WNC,38.267892,127.297474,4236909.547,351062.9699,11,0,N
291,WNC,38.267189,127.296546,4236833.024,350980.3949,3,1,F
292,WNC,38.262242,127.29079,4236293.409,350466.6942,3,1,F
293,WNC,38.298227,127.349014,4240194.089,355632.1643,3,1,F
294,WNC,38.2892,127.325721,4239228.967,353577.0667,3,1,F
295,WNC,38.287684,127.31934,4239070.872,353015.8634,3,1,F
296,WNC,38.269534,127.268947,4237138.175,348570.6626,69,1,N
297,WNC,38.270511,127.267693,4237248.58,348462.9964,3,1,F
298,WNC,38.270037,127.267174,4237196.879,348416.6213,2,0,F
299,WNC,38.25582,127.273507,4235608.822,348941.1971,2,0,F
300,WNC,38.262467,127.272289,4236348.454,348848.4492,2,0,F
301,WNC,38.263013,127.267421,4236417.035,348423.6334,2,0,F
302,WNC,38.261603,127.266088,4236262.763,348304.0997,12,0,N
303,WNC,38.260672,127.264325,4236162.32,348147.8533,39,0,N
304,WNC,38.260194,127.260094,4236116.253,347776.7093,6,0,N
305,WNC,38.257365,127.258482,4235804.98,347629.7201,3,1,F
306,WNC,38.296939,127.355123,4240041.566,356163.8615,3,1,F
307,WNC,38.296468,127.356027,4239987.967,356241.9723,4,2,F
308,WNC,38.298746,127.358596,4240236.671,356471.1226,4,2,F
309,WNC,38.297238,127.358256,4240069.882,356438.4134,3,1,F
310,WNC,38.300956,127.360091,4240479.612,356606.1555,2,0,F
311,WNC,38.300921,127.360561,4240475.035,356647.2092,2,0,F
312,WNC,38.300387,127.359663,4240417.148,356567.6748,2,0,F
313,WNC,38.300486,127.360219,4240427.306,356616.4747,2,0,F
314,WNC,38.301126,127.357783,4240502.088,356404.6669,3,1,F
315,WNC,38.301892,127.359196,4240584.865,356529.739,3,1,F
316,WNC,38.301819,127.362824,4240571.176,356846.8332,3,1,F
317,WNC,38.292741,127.365559,4239559.526,357068.1792,4,2,F
318,WNC,38.294526,127.364487,4239759.248,356977.9261,3,1,F
319,WNC,38.294056,127.364658,4239706.873,356991.9586,3,1,F
320,WNC,38.292439,127.366671,4239524.332,357164.8781,2,0,F
321,WNC,38.304998,127.371693,4240910.231,357628.6212,4,2,F
322,WNC,38.303559,127.370669,4240752.091,357536.2766,3,1,F
323,WNC,38.306424,127.37028,4241070.707,357507.8744,3,1,F
324,WNC,38.300735,127.372109,4240436.514,357656.6334,2,0,F
325,WNC,38.298788,127.372172,4240220.432,357658.3966,6,0,N
326,WNC,38.29963,127.375884,4240308.129,357984.6014,3,1,F
327,WNC,38.299192,127.3762,4240259.013,358011.3855,3,1,F
328,WNC,38.298455,127.3753,4240178.568,357931.2883,2,0,F
329,WNC,38.29809,127.375994,4240137.102,357991.2616,2,0,F
330,WNC,38.291531,127.356521,4239439.328,356275.3941,4,2,F
331,WNC,38.290189,127.358018,4239288.107,356403.7096,3,1,F
332,WNC,38.292176,127.373336,4239484.865,357747.2357,4,2,F
333,WNC,38.292971,127.372848,4239573.823,357706.1269,2,0,F
334,WNC,38.289241,127.363524,4239174.363,356883.3421,3,1,F
335,WNC,38.288882,127.363687,4239134.205,356896.9607,3,1,F
336,WNC,38.28772,127.361164,4239009.195,356673.9357,3,1,F
337,WNC,38.28509,127.354716,4238727.339,356104.8658,3,1,F
338,WNC,38.27801,127.35146,4237946.835,355806.0152,30,0,N
339,WNC,38.277145,127.354627,4237845.916,356081.3648,4,2,F
340,WNC,38.276973,127.352737,4237829.78,355915.6468,3,1,F
341,WNC,38.275696,127.350317,4237691.742,355701.4314,3,1,F
342,WNC,38.285484,127.352482,4238774.598,355910.1907,2,0,F
343,WNC,38.28741,127.354178,4238985.642,356062.3296,2,0,F
344,WNC,38.307337,127.393783,4241136.02,359564.693,4,2,F
