No,Type,LAT,LONG_,Y_PROJ,X_PROJ,IND,Juv,Type1
65,RCC,38.273949,127.252729,4237654.781,347161.1674,6,1,N
66,RCC,38.273163,127.256582,4237561.127,347496.5827,3,0,N
67,RCC,38.275161,127.257977,4237780.598,347622.7234,4,2,F
68,RCC,38.272964,127.253457,4237544.233,347222.7442,1,0,N
69,RCC,38.265391,127.246647,4236715.115,346611.0499,3,1,F
70,RCC,38.27429,127.231904,4237727.195,345340.08,11,1,N
71,RCC,38.274494,127.246053,4237726.234,346578.2586,4,2,F
72,RCC,38.270347,127.242966,4237271.245,346299.4965,4,2,F
73,RCC,38.27517,127.246735,4237800.146,346639.3216,2,0,F
74,RCC,38.272651,127.238953,4237533.582,345953.3133,2,0,F
75,RCC,38.270077,127.236536,4237251.978,345736.3883,2,0,F
76,RCC,38.271631,127.232192,4237431.614,345359.672,2,0,F
77,RCC,38.270394,127.218601,4237317.252,344168.0426,2,0,F
78,RCC,38.266161,127.236554,4236817.343,345729.6456,3,1,F
79,RCC,38.268206,127.23136,4237052.981,345279.5608,3,1,F
80,RCC,38.261767,127.241448,4236321.572,346148.5935,3,1,F
81,RCC,38.280774,127.234792,4238441.884,345606.5171,8,0,N
82,RCC,38.276654,127.224602,4238001.784,344706.3875,4,0,N
83,RCC,38.2784,127.229627,4238187.15,345149.6262,3,1,F
84,RCC,38.277462,127.244238,4238058.686,346425.7357,4,2,F
85,RCC,38.28153,127.244732,4238509.197,346477.5147,4,2,F
86,RCC,38.278563,127.227534,4238208.642,344966.9036,4,2,F
87,RCC,38.278359,127.2334,4238176.223,345479.6238,2,0,F
88,RCC,38.279714,127.222352,4238345.08,344516.0668,10,1,N
89,RCC,38.279519,127.219002,4238329.112,344222.6427,4,2,F
90,RCC,38.284985,127.221055,4238932.282,344413.884,2,0,F
91,RCC,38.281306,127.220104,4238525.517,344322.865,2,0,F
92,RCC,38.285722,127.223052,4239010.64,344590.0788,2,1,F
93,RCC,38.283332,127.243969,4238710.458,346414.627,7,1,N
94,RCC,38.289158,127.238213,4239366.546,345923.4561,4,2,F
95,RCC,38.286451,127.240484,4239062.425,346116.3946,4,2,F
96,RCC,38.286847,127.24449,4239099.708,346467.5895,3,1,F
97,RCC,38.284925,127.245222,4238885.208,346527.5523,4,2,F
98,RCC,38.282262,127.239232,4238599.578,345998.0138,4,2,F
99,RCC,38.283973,127.234227,4238797.846,345563.8006,2,0,F
100,RCC,38.283052,127.242773,4238681.353,346309.3696,2,0,F
101,RCC,38.301603,127.239722,4240745.016,346081.7631,5,0,N
102,RCC,38.291092,127.234242,4239587.78,345580.2761,2,0,F
103,RCC,38.300239,127.244601,4240585.632,346505.4754,41,6,N
104,RCC,38.301595,127.230857,4240759.017,345306.4547,4,2,F
105,RCC,38.29638,127.229157,4240183.072,345146.759,21,?,N
106,RCC,38.296049,127.230424,4240144.322,345256.8141,14,1,N
107,RCC,38.279932,127.222652,4238368.83,344542.75,3,1,F
108,RCC,38.288943,127.224611,4239365.414,344733.3742,4,2,F
109,RCC,38.245864,127.128726,4234750.36,336250.2731,4,2,F
110,RCC,38.26336,127.128155,4236692.943,336239.6307,2,0,F
111,RCC,38.2605,127.126867,4236377.811,336120.4947,2,0,F
112,RCC,38.249921,127.119485,4235216.933,335450.7035,2,0,F
113,RCC,38.249375,127.130649,4235136.58,336426.4393,2,0,F
114,RCC,38.260571,127.131478,4236377.535,336524.1178,3,1,F
115,RCC,38.258718,127.127563,4236178.853,336177.4174,3,1,F
116,RCC,38.255032,127.13025,4235765.016,336404.2757,3,1,F
117,RCC,38.253273,127.127714,4235574.339,336178.3734,3,1,F
118,RCC,38.250637,127.121717,4235292.418,335647.6505,3,1,F
119,RCC,38.265484,127.126747,4236931.157,336121.1984,3,1,F
120,RCC,38.259329,127.126726,4236248.092,336105.5539,4,2,F
121,RCC,38.254033,127.12705,4235659.864,336122.0171,4,2,F
122,RCC,38.253217,127.125564,4235571.894,335990.1306,4,2,F
123,RCC,38.263505,127.115879,4236730.802,335165.8803,2,0,F
124,RCC,38.262646,127.120308,4236627.655,335551.4737,3,1,F
125,RCC,38.269449,127.117128,4237388.199,335288.5962,3,1,F
126,RCC,38.259344,127.114814,4236270.917,335063.3125,3,1,F
127,RCC,38.270835,127.116087,4237543.868,335200.6653,4,2,F
128,RCC,38.265429,127.121827,4236933.755,335690.6566,4,2,F
129,RCC,38.261062,127.113028,4236464.837,334910.8904,4,2,F
130,RCC,38.261102,127.117052,4236462.091,335263.1004,4,2,F
131,RCC,38.275859,127.124847,4238085.786,335978.3025,3,1,F
132,RCC,38.276519,127.127481,4238154.378,336210.2157,2,0,F
133,RCC,38.247652,127.085697,4235025.874,332488.7259,2,0,F
134,RCC,38.257971,127.085151,4236171.896,332464.6418,4,2,F
135,RCC,38.247889,127.084976,4235053.479,332426.2288,4,2,F
136,RCC,38.249747,127.079281,4235269.972,331932.0409,4,2,F
137,RCC,38.255486,127.078356,4235908.448,331864.3499,4,2,F
138,RCC,38.266707,127.106803,4237102.332,334379.0708,3,1,F
139,RCC,38.25874,127.087015,4236253.872,332629.4991,3,1,F
140,RCC,38.255568,127.090081,4235896.353,332890.505,3,1,F
141,RCC,38.251157,127.078487,4235427.846,331865.8178,3,1,F
142,RCC,38.278053,127.136211,4238309.144,336977.3684,3,1,F
143,RCC,38.276519,127.136747,4238138.061,337020.8266,3,1,F
144,RCC,38.276168,127.140474,4238092.482,337346.0159,2,0,F
145,RCC,38.266664,127.139234,4237040.016,337216.306,4,2,F
146,RCC,38.264483,127.141314,4236794.36,337393.472,4,2,F
147,RCC,38.264175,127.138497,4236765.114,337146.3212,4,2,F
148,RCC,38.268949,127.135244,4237300.643,336872.3546,2,0,F
149,RCC,38.273812,127.132146,4237845.679,336612.2199,3,1,F
150,RCC,38.273773,127.12525,4237853.66,336008.9193,3,1,F
151,RCC,38.269177,127.129156,4237336.694,336340.2471,3,1,F
152,RCC,38.267714,127.135393,4237163.337,336882.6277,3,1,F
153,RCC,38.266555,127.14047,4237025.731,337324.2125,3,1,F
154,RCC,38.270075,127.14285,4237412.191,337540.3246,3,1,F
155,RCC,38.266483,127.134108,4237028.928,336767.4288,3,1,F
156,RCC,38.265154,127.137516,4236875.515,337062.6779,3,1,F
157,RCC,38.266346,127.137103,4237008.505,337029.1853,3,1,F
158,RCC,38.26556,127.144312,4236908.589,337658.1169,3,1,F
159,RCC,38.269681,127.132902,4237385.939,336669.1192,6,2,N
160,RCC,38.264492,127.147429,4236784.533,337928.462,4,2,F
161,RCC,38.252787,127.134106,4235509.133,336736.6493,4,2,F
162,RCC,38.241804,127.138879,4234281.892,337129.7816,4,2,F
163,RCC,38.261763,127.135584,4236502.583,336886.0588,4,2,F
164,RCC,38.260383,127.138071,4236345.1,337100.5752,4,2,F
165,RCC,38.260246,127.140322,4236325.87,337297.2073,3,1,F
166,RCC,38.254071,127.143418,4235635.151,337554.3512,2,0,F
167,RCC,38.2614,127.148075,4236440.386,337978.1378,2,0,F
168,RCC,38.253859,127.145654,4235607.722,337749.5418,2,0,F
169,RCC,38.2727,127.158743,4237675.681,338936.469,2,0,F
170,RCC,38.273043,127.160625,4237710.423,339101.8732,4,2,F
171,RCC,38.270095,127.153735,4237395.303,338492.6454,3,1,F
172,RCC,38.274857,127.159829,4237913.14,339036.2869,3,1,F
173,RCC,38.292157,127.192797,4239776.057,341957.7965,4,2,F
174,RCC,38.292273,127.191412,4239791.335,341836.9604,4,2,F
175,RCC,38.287068,127.187086,4239221.11,341447.2255,2,0,F
176,RCC,38.277589,127.160603,4238214.925,339110.0163,3,1,F
177,RCC,38.279121,127.161233,4238383.842,339168.4648,3,1,F
178,RCC,38.277426,127.152877,4238210.374,338433.8368,2,0,F
179,RCC,38.277963,127.155851,4238264.749,338695.1498,2,0,F
180,RCC,38.280673,127.164167,4238551.027,339428.6051,2,0,F
181,RCC,38.283058,127.168962,4238807.351,339853.2517,4,2,F
182,RCC,38.256056,127.171643,4235806.283,340028.4602,2,0,F
183,RCC,38.242913,127.184586,4234325.513,341132.424,2,0,F
184,RCC,38.285191,127.195846,4238997.808,342209.4123,3,1,F
185,RCC,38.282895,127.199,4238737.614,342480.2812,1,1,N
186,RCC,38.285385,127.194324,4239021.96,342076.6681,4,2,F
187,RCC,38.285853,127.195067,4239072.604,342142.6786,4,2,F
188,RCC,38.28642,127.196448,4239133.174,342264.7077,4,2,F
189,RCC,38.285668,127.197001,4239048.785,342311.4439,4,2,F
190,RCC,38.27632,127.171836,4238054.61,340089.8518,4,2,F
191,RCC,38.278663,127.181365,4238298.177,340928.5364,4,2,F
192,RCC,38.282565,127.18651,4238722.397,341387.0881,4,2,F
193,RCC,38.276163,127.18263,4238018.63,341033.7108,4,2,F
194,RCC,38.282457,127.185129,4238712.812,341266.0844,3,1,F
195,RCC,38.278303,127.185665,4238250.912,341303.8572,3,1,F
196,RCC,38.277563,127.188768,4238163.445,341573.7447,3,1,F
197,RCC,38.276779,127.185213,4238082.519,341261.0305,3,1,F
198,RCC,38.272665,127.171196,4237650.151,340025.8259,2,0,F
199,RCC,38.279022,127.185848,4238330.37,341321.4718,2,0,F
200,RCC,38.278683,127.186678,4238291.362,341393.3157,2,0,F
201,RCC,38.271782,127.181706,4237533.998,340943.3497,2,0,F
202,RCC,38.277815,127.188753,4238191.432,341572.9052,2,0,F
203,RCC,38.266748,127.196055,4236950.858,342187.697,10,0,N
204,RCC,38.275146,127.194619,4237885.17,342080.2801,2,0,F
205,RCC,38.274688,127.19484,4237834.028,342098.5947,4,2,F
206,RCC,38.268543,127.186501,4237166.418,341355.7901,4,2,F
207,RCC,38.274172,127.194301,4237777.663,342050.3906,3,1,F
208,RCC,38.266903,127.182413,4236991.364,340994.5158,3,1,F
209,RCC,38.259054,127.194818,4236099.096,342062.8167,3,1,F
210,RCC,38.26807,127.297336,4236929.537,351051.305,2,0,F
211,RCC,38.26971,127.302412,4237103.325,351498.7048,3,1,F
212,RCC,38.271172,127.30743,4237257.569,351940.6863,4,2,F
213,RCC,38.298235,127.347197,4240197.756,355473.2754,3,1,F
214,RCC,38.274013,127.310686,4237567.572,352231.2864,4,2,F
215,RCC,38.272614,127.311064,4237411.765,352261.5145,3,1,F
216,RCC,38.30052,127.366082,4240421.982,357129.215,2,0,F
217,RCC,38.293694,127.364007,4239667.754,356934.3854,2,0,F
218,RCC,38.297475,127.363541,4240088.017,356901.0496,2,0,F
219,RCC,38.297583,127.364215,4240098.923,356960.1654,2,0,F
220,RCC,38.298533,127.373771,4240189.639,357797.6965,2,0,F
221,RCC,38.298433,127.375104,4240176.52,357914.1032,2,0,F
222,RCC,38.295586,127.358364,4239886.409,356444.585,3,1,F
223,RCC,38.296469,127.36021,4239981.536,356607.741,3,1,F
224,RCC,38.292882,127.366975,4239573.027,357192.3477,3,1,F
225,RCC,38.290016,127.371851,4239247.428,357613.1936,3,1,F
226,RCC,38.28922,127.371533,4239159.584,357583.8327,3,1,F
227,RCC,38.286892,127.363307,4238913.999,356859.8131,3,1,F
228,RCC,38.294027,127.364257,4239704.326,356956.8362,3,1,F
229,RCC,38.299234,127.361424,4240286.522,356719.3339,3,1,F
230,RCC,38.298911,127.362116,4240249.617,356779.2091,3,1,F
231,RCC,38.305501,127.374194,4240962.206,357848.3293,3,1,F
232,RCC,38.298907,127.372688,4240232.8,357703.7221,3,1,F
233,RCC,38.29808,127.372487,4240141.359,357684.5153,3,1,F
234,RCC,38.292891,127.353551,4239594.795,356018.3257,4,2,F
235,RCC,38.297394,127.360118,4240084.289,356601.5031,4,2,F
236,RCC,38.298287,127.363986,4240177.378,356941.5196,4,2,F
237,RCC,38.295204,127.364902,4239833.884,357015.5684,4,2,F
238,RCC,38.288437,127.371933,4239072.086,357617.2252,4,2,F
239,RCC,38.301358,127.367472,4240512.854,357252.3891,4,2,F
240,RCC,38.29541,127.366654,4239854.074,357169.2117,4,2,F
241,RCC,38.304769,127.401755,4240838.913,360256.7954,3,1,F
242,RCC,38.284735,127.353306,4238690.142,355980.7852,3,1,F
243,RCC,38.276448,127.35292,4237771.225,355930.6363,3,1,F
244,RCC,38.252901,127.269829,4235290.95,348613.3336,3,1,F
245,RCC,38.24986,127.256039,4234976.118,347400.2915,3,1,F
246,RCC,38.229768,127.256407,4232745.921,347390.4431,3,1,F
247,RCC,38.23066,127.256687,4232844.442,347416.8872,4,2,F
