No,Type,LAT,LONG_,Y_PROJ,X_PROJ,IND,Juv,Type1
77,RCC,38.283029,127.169673,4238802.914,339915.3659,2,0,F
78,RCC,38.285517,127.178281,4239064.074,340673.7564,4,2,F
79,RCC,38.283572,127.172353,4238858.479,340150.9785,2,0,F
80,RCC,38.270718,127.196147,4237391.228,342204.341,3,1,F
81,RCC,38.265189,127.189588,4236788.868,341618.5589,3,1,F
82,RCC,38.264204,127.198654,4236664.135,342409.6227,2,0,F
83,RCC,38.264808,127.191005,4236744.138,341741.6731,4,2,F
84,RCC,38.264046,127.277597,4236515.033,349316.1252,3,1,F
85,RCC,38.255137,127.27011,4235538.55,348642.542,3,1,F
86,RCC,38.261615,127.21279,4236352.79,343640.8412,3,1,F
87,RCC,38.253506,127.208031,4235461.032,343207.0245,3,1,F
88,RCC,38.285031,127.258554,4238874.908,347693.8196,4,2,F
89,RCC,38.274025,127.24988,4237667.878,346912.0285,4,0,N
90,RCC,38.273615,127.249787,4237622.56,346903.0724,12,0,N
91,RCC,38.290116,127.25639,4239442.702,347515.2588,3,1,F
92,RCC,38.285723,127.256718,4238954.646,347534.698,3,1,F
93,RCC,38.28527,127.258523,4238901.405,347691.6203,3,1,F
94,RCC,38.285126,127.258889,4238884.854,347723.39,3,1,F
95,RCC,38.284727,127.25889,4238840.644,347722.5809,3,1,F
96,RCC,38.284727,127.258523,4238841.231,347690.519,3,1,F
97,RCC,38.283225,127.264699,4238664.327,348227.5842,3,1,F
98,RCC,38.28003,127.247488,4238338.212,346715.4239,3,1,F
99,RCC,38.270296,127.252147,4237250.337,347102.5645,3,1,F
100,RCC,38.289712,127.258036,4239395.221,347658.3039,3,0,N
101,RCC,38.287556,127.257332,4239157.088,347592.2807,5,0,N
102,RCC,38.286038,127.257008,4238989.182,347560.7463,4,0,N
103,RCC,38.284961,127.259539,4238865.499,347779.8466,4,0,N
104,RCC,38.283996,127.257931,4238761.034,347637.2091,9,2,N
105,RCC,38.286961,127.258977,4239088.34,347734.9067,15,1,N
106,RCC,38.274902,127.251161,4237763.079,347025.933,13,0,N
107,RCC,38.273384,127.250279,4237596.115,346945.608,6,0,N
108,RCC,38.271131,127.25059,4237345.567,346968.0965,7,0,N
109,RCC,38.271847,127.251432,4237423.574,347043.2237,2,0,F
110,RCC,38.266883,127.255251,4236866.452,347366.9298,2,0,F
111,RCC,38.271082,127.261246,4237322.515,347900.1855,2,0,F
112,RCC,38.284499,127.261617,4238810.757,347960.621,2,1,F
113,RCC,38.283606,127.255549,4238721.65,347428.065,2,0,F
114,RCC,38.283538,127.256065,4238713.337,347473.0341,2,0,F
115,RCC,38.266556,127.252726,4236834.319,347145.3553,1,0,N
116,RCC,38.284303,127.258795,4238793.668,347713.3893,2,0,F
117,RCC,38.268266,127.256236,4237018.281,347456.0249,4,2,F
118,RCC,38.279867,127.25028,4238315.493,346959.3654,2,0,F
119,RCC,38.294983,127.250527,4239992.556,347012.6954,3,1,F
120,RCC,38.292953,127.25067,4239767.013,347020.9383,3,1,F
121,RCC,38.288827,127.247682,4239314.136,346750.9612,4,2,F
122,RCC,38.288971,127.249057,4239327.777,346871.4454,4,2,F
123,RCC,38.290242,127.253017,4239462.254,347220.4675,2,0,F
124,RCC,38.292255,127.25063,4239689.627,347015.984,2,0,F
125,RCC,38.298457,127.250504,4240378.084,347017.9793,2,0,F
126,RCC,38.296062,127.250749,4240111.896,347034.323,4,1,N
127,RCC,38.285036,127.246352,4238895.565,346626.6013,4,0,N
128,RCC,38.290019,127.251966,4239439.291,347128.1017,1,0,N
129,RCC,38.293277,127.265707,4239778.148,348336.6628,2,1,F
130,RCC,38.287504,127.26761,4239134.376,348491.0837,2,0,F
131,RCC,38.288283,127.27341,4239211.339,348999.9595,2,0,F
132,RCC,38.291913,127.267001,4239624.695,348447.0152,2,0,F
133,RCC,38.296435,127.271405,4240119.313,348841.5366,2,1,F
134,RCC,38.294849,127.272052,4239942.253,348894.879,2,0,F
135,RCC,38.294957,127.263826,4239967.746,348175.7001,2,0,F
136,RCC,38.291027,127.274459,4239514.174,349097.454,3,1,F
137,RCC,38.300003,127.266532,4240523.169,348422.8022,2,0,F
138,RCC,38.290849,127.264758,4239510.351,348248.6603,4,2,F
139,RCC,38.261666,127.260128,4236279.461,347782.748,2,0,F
140,RCC,38.261773,127.25589,4236298.357,347412.1428,2,0,F
141,RCC,38.258936,127.25108,4235991.441,346985.3448,2,0,F
142,RCC,38.261082,127.245461,4236238.931,346498.2688,2,0,F
143,RCC,38.254404,127.243144,4235501.772,346281.4863,2,0,F
144,RCC,38.256132,127.242113,4235695.215,346194.846,2,0,F
145,RCC,38.259195,127.238949,4236040.408,345924.4571,4,2,F
146,RCC,38.259551,127.252198,4236057.842,347084.5052,4,2,F
147,RCC,38.266544,127.253458,4236831.789,347209.3664,4,0,N
148,RCC,38.255977,127.238613,4235683.777,345888.2952,3,0,N
149,RCC,38.26113,127.243483,4236247.558,346325.2822,1,0,N
150,RCC,38.255504,127.242412,4235625.008,346219.7258,1,0,N
151,RCC,38.254292,127.241307,4235492.389,346120.4433,1,0,N
152,RCC,38.288184,127.224142,4239281.979,344690.7214,1,0,N
153,RCC,38.30355,127.239915,4240960.845,346102.7082,3,1,F
154,RCC,38.302832,127.235475,4240888.538,345712.9584,3,1,F
155,RCC,38.301663,127.231342,4240765.696,345349.0135,3,1,F
156,RCC,38.292745,127.232064,4239774.874,345393.2347,3,1,F
157,RCC,38.297309,127.230498,4240283.982,345265.9678,2,0,F
158,RCC,38.2883,127.234203,4239278.076,345570.9407,2,0,F
159,RCC,38.284195,127.235308,4238820.632,345658.8183,2,0,F
160,RCC,38.284572,127.246365,4238844.105,346626.8091,2,0,F
161,RCC,38.287492,127.227432,4239199.718,344976.9489,4,2,F
162,RCC,38.287071,127.229191,4239150.052,345129.9521,4,2,F
163,RCC,38.283302,127.239594,4238714.437,346031.8406,4,2,F
164,RCC,38.283339,127.230011,4238734.524,345193.7642,4,2,F
165,RCC,38.30205,127.238804,4240796.189,346002.3636,3,0,N
166,RCC,38.290643,127.23279,4239540.382,345452.2484,4,0,N
167,RCC,38.284026,127.244007,4238787.416,346419.4169,3,0,N
168,RCC,38.290466,127.22376,4239535.87,344662.1985,16,?,N
169,RCC,38.296343,127.242932,4240156.019,346351.2924,35,3,N
170,RCC,38.299613,127.246952,4240512.258,346709.8128,4,2,F
171,RCC,38.297514,127.24255,4240286.622,346320.3862,4,2,F
172,RCC,38.284099,127.229343,4238819.939,345136.8763,1,0,N
173,RCC,38.268413,127.241369,4237059.223,346155.7191,1,0,N
174,RCC,38.267141,127.242064,4236916.9,346213.7612,1,0,N
175,RCC,38.266442,127.242317,4236838.968,346234.5052,1,0,N
176,RCC,38.266668,127.236313,4236873.991,345709.6615,1,0,N
177,RCC,38.267865,127.237076,4237005.568,345778.9272,2,0,F
178,RCC,38.265376,127.237801,4236728.126,345837.0913,2,0,F
179,RCC,38.262664,127.24109,4236421.728,346119.1679,2,0,F
180,RCC,38.267218,127.226931,4236950.723,344890.0476,2,0,F
181,RCC,38.267109,127.248057,4236903.484,346738.0711,1,0,N
182,RCC,38.280251,127.235267,4238383.107,345646.8973,3,1,F
183,RCC,38.27442,127.225743,4237752.001,344801.4467,3,1,F
184,RCC,38.265296,127.234362,4236725.065,345536.0819,3,1,F
185,RCC,38.274991,127.245705,4237781.991,346548.8726,3,1,F
186,RCC,38.272989,127.249019,4237554.349,346834.5723,3,1,F
187,RCC,38.273768,127.228998,4237674.188,345084.8056,4,2,F
188,RCC,38.27668,127.242052,4237975.529,346232.8358,2,0,F
189,RCC,38.274868,127.249943,4237761.351,346919.3597,2,0,F
190,RCC,38.27644,127.239871,4237952.516,346041.5865,2,0,F
191,RCC,38.266241,127.248528,4236806.379,346777.4095,2,0,F
192,RCC,38.266467,127.244823,4236837.585,346453.726,2,0,F
193,RCC,38.293515,127.210994,4239895.737,343552.192,3,1,F
194,RCC,38.289426,127.205882,4239450.657,343096.3033,5,0,N
195,RCC,38.301957,127.223213,4240812.016,344638.8246,3,1,F
196,RCC,38.293514,127.21681,4239885.874,344060.8256,3,1,F
197,RCC,38.282228,127.212465,4238640.804,343656.6412,3,1,F
198,RCC,38.289502,127.217002,4239440.275,344069.0416,4,2,F
199,RCC,38.292386,127.219175,4239756.639,344265.2307,3,1,F
200,RCC,38.298245,127.221838,4240402.416,344510.7093,2,0,F
201,RCC,38.282232,127.205434,4238653.12,343041.6419,2,0,F
202,RCC,38.276766,127.216263,4238028.292,343977.1713,2,0,F
203,RCC,38.270424,127.211044,4237333.298,343506.9647,2,0,F
204,RCC,38.268918,127.209062,4237169.486,343330.3622,2,0,F
205,RCC,38.270094,127.209108,4237299.938,343336.9094,13,0,N
206,RCC,38.27072,127.216657,4237356.695,343998.6877,6,0,N
207,RCC,38.277119,127.212728,4238073.43,343668.703,4,2,F
208,RCC,38.287554,127.222037,4239215.632,344505.2793,2,2,N
209,RCC,38.288004,127.221923,4239265.812,344496.2134,2,0,F
210,RCC,38.288004,127.222535,4239264.762,344549.753,4,2,F
211,RCC,38.285188,127.212721,4238968.778,343685.3206,2,2,N
212,RCC,38.272471,127.218058,4237548.623,344124.9439,3,1,F
213,RCC,38.278987,127.220889,4238266.939,344386.5791,3,1,F
214,RCC,38.275557,127.2203,4237887.257,344327.6788,3,1,F
215,RCC,38.270472,127.303294,4237186.51,351577.4128,2,0,F
216,RCC,38.269526,127.303175,4237081.782,351565.0805,2,0,F
217,RCC,38.261492,127.293361,4236205.971,350690.0431,2,0,F
218,RCC,38.258974,127.290523,4235931.164,350436.5885,2,0,F
219,RCC,38.267921,127.29962,4236909.35,351250.8424,3,1,F
220,RCC,38.264226,127.294082,4236508.23,350758.7384,3,1,F
221,RCC,38.261118,127.291004,4236168.357,350483.076,3,1,F
222,RCC,38.259615,127.293051,4235998.235,350659.0711,3,1,F
223,RCC,38.262939,127.294182,4236365.233,350764.8998,4,2,F
224,RCC,38.26401,127.295243,4236482.435,350859.8571,7,0,N
225,RCC,38.271566,127.301231,4237311.226,351399.2079,1,0,N
226,RCC,38.272915,127.293411,4237473.474,350717.8787,1,0,N
227,RCC,38.280739,127.325088,4238291.108,353504.686,2,0,F
228,RCC,38.281055,127.306301,4238356.107,351862.0362,2,0,F
229,RCC,38.280653,127.306472,4238311.181,351876.1036,2,0,F
230,RCC,38.277967,127.310737,4238006.323,352243.7528,2,0,F
231,RCC,38.276921,127.310872,4237890.055,352253.4297,1,0,N
232,RCC,38.275741,127.311724,4237757.686,352325.5544,1,0,N
233,RCC,38.307085,127.376416,4241134.515,358045.6611,2,0,F
234,RCC,38.303994,127.370499,4240800.686,357522.2235,2,0,F
235,RCC,38.292172,127.358752,4239506.937,356471.8082,2,1,F
236,RCC,38.303129,127.367041,4240710.046,357218.1654,2,1,F
237,RCC,38.302388,127.361921,4240635.705,356769.0697,2,0,F
238,RCC,38.301273,127.364135,4240508.507,356960.412,2,0,F
239,RCC,38.293559,127.36685,4239648.358,357182.7599,2,0,F
240,RCC,38.292912,127.357276,4239591.338,356344.1305,2,0,F
241,RCC,38.292545,127.355058,4239554.113,356149.4558,3,1,F
242,RCC,38.290481,127.361739,4239314.667,356729.65,3,1,F
243,RCC,38.29217,127.359894,4239505.014,356571.6871,2,0,F
244,RCC,38.290642,127.359488,4239336.015,356533.1671,2,0,F
245,RCC,38.292542,127.358081,4239549.024,356413.8447,2,0,F
246,RCC,38.292199,127.357711,4239511.612,356380.7949,2,0,F
247,RCC,38.292115,127.361943,4239495.714,356750.7683,4,2,F
248,RCC,38.290169,127.358144,4239285.618,356414.6475,4,2,F
249,RCC,38.292285,127.373297,4239497.075,357744.1008,2,0,F
250,RCC,38.298147,127.375072,4240144.755,357910.7311,2,0,F
251,RCC,38.297988,127.376778,4240124.52,358059.5666,3,0,N
252,RCC,38.304062,127.371828,4240806.165,357638.603,4,2,F
253,RCC,38.306156,127.370195,4241041.047,357499.889,1,0,N
254,RCC,38.302676,127.367837,4240658.545,357286.9375,1,0,N
255,RCC,38.291432,127.360296,4239422.423,356605.3605,1,0,N
256,RCC,38.291088,127.360698,4239383.713,356639.8793,1,0,N
257,RCC,38.292148,127.356838,4239507.234,356304.3068,1,0,N
258,RCC,38.275118,127.354972,4237620.445,356107.5529,2,0,F
259,RCC,38.27618,127.354276,4237739.339,356048.7851,3,1,F
260,RCC,38.274844,127.355713,4237588.821,356171.7884,2,0,F
261,RCC,38.270194,127.351781,4237079.001,355818.694,2,0,F
262,RCC,38.309892,127.391983,4241422.193,359412.2911,2,0,F
263,RCC,38.306919,127.396294,4241085.745,359783.4278,2,0,F
264,RCC,38.304598,127.392974,4240833.254,359488.7175,2,0,F
265,RCC,38.256947,127.269805,4235739.903,348619.6545,3,1,F
266,RCC,38.253335,127.259966,4235355.31,347751.192,4,2,F
267,RCC,38.245696,127.255611,4234514.734,347354.0885,3,1,F
268,RCC,38.245167,127.255481,4234456.315,347341.615,5,0,N
