No,Type,LAT,LONG_,Y_PROJ,X_PROJ,IND,Juv,Type1
49,RCC,38.27783,127.239901,4238106.699,346047.161,3,1,F
50,RCC,38.279044,127.237395,4238245.582,345830.5326,4,2,F
51,RCC,38.280168,127.234895,4238374.468,345614.2255,2,0,F
52,RCC,38.280139,127.234271,4238372.256,345559.5209,3,1,F
53,RCC,38.279187,127.227348,4238278.217,344951.9914,2,0,F
54,RCC,38.278205,127.226933,4238169.986,344913.5347,2,0,F
55,RCC,38.26391,127.256782,4236534.047,347494.7245,1,0,N
56,RCC,38.263127,127.253231,4236453.006,347182.3974,1,0,N
57,RCC,38.265129,127.251246,4236678.41,347012.8554,4,2,F
58,RCC,38.268113,127.248769,4237013.718,346802.4095,2,0,F
59,RCC,38.265478,127.25031,4236718.7,346931.7598,4,2,F
60,RCC,38.261217,127.24607,4236252.868,346551.8427,6,1,N
61,RCC,38.271418,127.249168,4237379.743,346844.2685,3,1,F
62,RCC,38.266768,127.246233,4236868.667,346577.7597,3,0,N
63,RCC,38.270686,127.232519,4237326.211,345386.2251,4,2,F
64,RCC,38.274623,127.247069,4237738.928,346667.4105,4,2,F
65,RCC,38.270528,127.245031,4237287.836,346480.535,3,1,F
66,RCC,38.270919,127.243107,4237334.476,346313.0465,3,1,F
67,RCC,38.269521,127.23963,4237185.062,346005.8797,3,1,F
68,RCC,38.271785,127.248176,4237422.121,346758.2672,2,0,F
69,RCC,38.27055,127.248619,4237284.332,346794.4106,2,0,F
70,RCC,38.267204,127.241266,4236925.207,346144.1632,2,0,F
71,RCC,38.270324,127.240449,4237272.875,346079.1963,2,0,F
72,RCC,38.269199,127.234234,4237158.367,345533.1075,2,0,F
73,RCC,38.271236,127.233278,4237385.96,345453.8309,2,0,F
74,RCC,38.27206,127.234473,4237475.419,345560.0827,2,0,F
75,RCC,38.264608,127.226869,4236661.185,344879.0088,4,2,F
76,RCC,38.27122,127.21959,4237407.247,344256.3451,4,2,F
77,RCC,38.273597,127.225577,4237660.856,344785.1464,3,1,F
78,RCC,38.269818,127.225665,4237241.393,344784.7608,3,1,F
79,RCC,38.261665,127.238087,4236315.875,345854.253,3,1,F
80,RCC,38.262077,127.238527,4236360.89,345893.6424,2,0,F
81,RCC,38.263856,127.234101,4236565.635,345510.2211,2,0,F
82,RCC,38.27198,127.208659,4237510.048,343301.6522,9,0,N
83,RCC,38.270843,127.207612,4237385.576,343207.648,4,0,N
84,RCC,38.278632,127.217298,4238233.544,344071.6478,4,0,N
85,RCC,38.283741,127.214299,4238805.54,343820.2714,3,1,F
86,RCC,38.283914,127.21171,4238829.167,343594.2039,3,1,F
87,RCC,38.281356,127.212965,4238543.176,343698.4796,3,1,F
88,RCC,38.275149,127.210801,4237858.035,343495.8667,3,1,F
89,RCC,38.270509,127.212188,4237340.829,343607.2385,3,1,F
90,RCC,38.265471,127.207442,4236789.745,343181.2285,2,0,F
91,RCC,38.266744,127.205996,4236933.462,343057.4808,2,0,F
92,RCC,38.27078,127.212496,4237370.285,343634.7338,2,0,F
93,RCC,38.271815,127.209911,4237489.609,343410.8955,2,0,F
94,RCC,38.281793,127.202059,4238610.113,342745.4787,2,0,F
95,RCC,38.292033,127.220902,4239714.598,344415.5036,3,1,F
96,RCC,38.29363,127.215254,4239901.359,343925.0423,3,1,F
97,RCC,38.269324,127.196966,4237235.176,342273.0297,4,2,F
98,RCC,38.264868,127.194006,4236745.733,342004.3625,3,1,F
99,RCC,38.262626,127.187182,4236508.599,341402.4426,3,1,F
100,RCC,38.26801,127.183005,4237113.201,341048.7854,3,1,F
101,RCC,38.272944,127.185831,4237655.877,341306.7158,8,0,N
102,RCC,38.275416,127.182542,4237935.854,341024.4244,5,1,N
103,RCC,38.270606,127.185854,4237396.381,341303.6903,3,1,F
104,RCC,38.270962,127.187356,4237433.393,341435.8146,3,1,F
105,RCC,38.270999,127.186617,4237438.695,341371.2804,3,1,F
106,RCC,38.275902,127.182661,4237989.621,341035.8639,3,1,F
107,RCC,38.27549,127.185616,4237938.847,341293.4875,3,1,F
108,RCC,38.275472,127.18483,4237938.146,341224.6516,2,0,F
109,RCC,38.277005,127.195003,4238090.857,342117.8996,2,0,F
110,RCC,38.284494,127.175022,4238956.277,340386.4145,3,1,F
111,RCC,38.288814,127.173889,4239437.547,340296.7798,3,1,F
112,RCC,38.290801,127.187223,4239635.099,341467.3263,3,1,F
113,RCC,38.286506,127.195491,4239144.308,342181.1788,2,0,F
114,RCC,38.291364,127.192996,4239687.708,341973.4907,2,0,F
115,RCC,38.29804,127.215805,4240389.773,343982.6336,3,1,F
116,RCC,38.29218,127.208938,4239751.156,343369.5004,2,0,F
117,RCC,38.292031,127.20071,4239748.576,342649.5832,4,2,F
118,RCC,38.285476,127.201161,4239020.391,342674.913,3,1,F
119,RCC,38.2862,127.199029,4239104.4,342489.9531,2,1,F
120,RCC,38.287081,127.197897,4239204.07,342392.8347,1,1,N
121,RCC,38.245563,127.179379,4234628.477,340682.4577,3,1,F
122,RCC,38.2542,127.183341,4235580.173,341048.0598,3,1,F
123,RCC,38.252696,127.182372,4235414.908,340959.9984,2,0,F
124,RCC,38.275366,127.172954,4237946.805,340185.5321,2,0,F
125,RCC,38.267258,127.160387,4237068.953,339068.3198,4,2,F
126,RCC,38.276354,127.162673,4238074.285,339288.3987,4,2,F
127,RCC,38.260452,127.146975,4236337.068,337879.7786,2,0,F
128,RCC,38.262539,127.1448,4236572.504,337694.0901,2,0,F
129,RCC,38.262333,127.148014,4236543.945,337974.8711,4,2,F
130,RCC,38.263511,127.147813,4236675.046,337959.934,4,2,F
131,RCC,38.264564,127.147743,4236791.994,337956.0798,3,1,F
132,RCC,38.264434,127.146816,4236779.219,337874.7227,3,1,F
133,RCC,38.261362,127.144872,4236441.724,337697.8102,3,1,F
134,RCC,38.257272,127.142246,4235992.465,337458.9046,3,1,F
135,RCC,38.257565,127.141312,4236026.605,337377.8841,4,2,F
136,RCC,38.260011,127.138472,4236303.109,337134.8368,4,2,F
137,RCC,38.259629,127.138239,4236261.048,337113.6082,2,0,F
138,RCC,38.260212,127.137673,4236326.765,337065.3277,2,0,F
139,RCC,38.260794,127.136781,4236392.941,336988.5898,2,0,F
140,RCC,38.264619,127.138294,4236814.689,337129.5344,3,1,F
141,RCC,38.265093,127.136318,4236870.769,336957.7168,4,2,F
142,RCC,38.264437,127.132018,4236805.608,336580.0027,3,1,F
143,RCC,38.253033,127.127856,4235547.419,336190.2365,4,2,F
144,RCC,38.254091,127.128605,4235663.572,336258.2048,2,0,F
145,RCC,38.265633,127.135116,4236932.854,336853.7733,2,0,F
146,RCC,38.256142,127.125877,4235896.025,336024.1197,2,0,F
147,RCC,38.256687,127.125341,4235957.349,335978.4136,2,0,F
148,RCC,38.263814,127.125287,4236748.345,335989.746,2,0,F
149,RCC,38.261655,127.130166,4236500.12,336411.731,1,0,N
150,RCC,38.2574,127.124845,4236037.369,335936.6475,3,1,F
151,RCC,38.260529,127.12947,4236376.398,336348.2911,3,1,F
152,RCC,38.260912,127.126549,4236424.087,336093.61,4,2,F
153,RCC,38.264779,127.128219,4236850.316,336248.3999,3,1,F
154,RCC,38.265198,127.120273,4236910.909,335554.1085,7,7,N
155,RCC,38.264201,127.120002,4236800.682,335528.1867,2,0,F
156,RCC,38.263724,127.119267,4236749.125,335462.7629,2,0,F
157,RCC,38.263083,127.117731,4236680.663,335327.003,4,2,F
158,RCC,38.264646,127.117283,4236854.924,335291.2657,7,7,N
159,RCC,38.268129,127.145578,4237191.426,337774.6424,2,0,F
160,RCC,38.270049,127.139467,4237415.238,337244.2344,4,2,F
161,RCC,38.271911,127.138081,4237624.259,337127.1717,4,2,F
162,RCC,38.271358,127.137171,4237564.507,337046.3281,4,2,F
163,RCC,38.270716,127.136403,4237494.644,336977.7077,4,2,F
164,RCC,38.268997,127.135068,4237306.299,336857.0641,3,1,F
165,RCC,38.271473,127.13058,4237588.889,336470.0277,3,1,F
166,RCC,38.269341,127.130098,4237353.215,336423.0703,3,1,F
167,RCC,38.269165,127.12902,4237335.587,336328.3427,1,0,N
168,RCC,38.269398,127.128611,4237362.167,336293.0627,3,1,F
169,RCC,38.270185,127.128275,4237450.122,336265.4801,2,0,F
170,RCC,38.269806,127.128425,4237407.777,336277.6786,2,0,F
171,RCC,38.269485,127.128127,4237372.629,336250.9088,2,0,F
172,RCC,38.269659,127.127568,4237392.98,336202.4156,2,0,F
173,RCC,38.272318,127.124407,4237693.684,335931.851,2,0,F
174,RCC,38.27033,127.123434,4237474.817,335842.257,4,2,F
175,RCC,38.269802,127.12395,4237415.264,335886.2333,3,1,F
176,RCC,38.269657,127.123393,4237400.114,335837.1878,3,1,F
177,RCC,38.269453,127.122763,4237378.631,335781.5593,3,1,F
178,RCC,38.268928,127.120942,4237323.625,335621.0956,4,2,F
179,RCC,38.270214,127.118561,4237470.564,335415.6774,2,0,F
180,RCC,38.269628,127.118184,4237406.248,335381.3451,4,2,F
181,RCC,38.269715,127.116316,4237419.164,335218.1312,3,1,F
182,RCC,38.275616,127.127719,4238053.716,336229.0353,3,1,F
183,RCC,38.273779,127.116771,4237869.38,335267.1764,3,1,F
184,RCC,38.267301,127.105872,4237169.978,334298.9643,4,2,F
185,RCC,38.261253,127.102966,4236504.033,334030.9742,4,2,F
186,RCC,38.260454,127.102471,4236416.217,333985.8425,3,1,F
187,RCC,38.256449,127.098594,4235978.795,333637.4389,2,0,F
188,RCC,38.255196,127.089254,4235856.586,332817.309,4,2,F
189,RCC,38.257531,127.083364,4236126.315,332307.2417,3,1,F
190,RCC,38.275368,127.311102,4237717.27,352270.4564,1,1,N
191,RCC,38.274964,127.31123,4237672.333,352280.8085,3,1,F
192,RCC,38.276406,127.307132,4237838.821,351925.2453,4,2,F
193,RCC,38.277106,127.306421,4237917.698,351864.4994,4,0,N
194,RCC,38.273831,127.305072,4237556.456,351739.793,3,1,F
195,RCC,38.273869,127.29453,4237577.586,350817.7111,3,1,F
196,RCC,38.26759,127.297857,4236875.476,351095.9358,2,0,F
197,RCC,38.298397,127.349624,4240211.929,355685.8189,4,2,F
198,RCC,38.287336,127.318656,4239033.378,352955.4048,3,1,F
199,RCC,38.284809,127.315636,4238757.772,352686.0971,5,1,N
200,RCC,38.257438,127.267709,4235797.815,348437.2553,2,0,F
201,RCC,38.262922,127.267971,4236406.03,348471.594,2,0,F
202,RCC,38.260513,127.263746,4236145.637,348096.9101,2,0,F
203,RCC,38.259285,127.26299,4236010.525,348028.1758,2,0,F
204,RCC,38.296636,127.356757,4240005.395,356306.1054,3,1,F
205,RCC,38.295597,127.356413,4239890.623,356273.9682,3,1,F
206,RCC,38.295664,127.35564,4239899.26,356206.5391,3,1,F
207,RCC,38.296201,127.354394,4239960.788,356098.6089,3,1,F
208,RCC,38.298176,127.357872,4240174.546,356406.6491,3,1,F
209,RCC,38.301793,127.360133,4240572.48,356611.5241,3,1,F
210,RCC,38.300485,127.36086,4240426.14,356672.5353,3,1,F
211,RCC,38.300783,127.362653,4240456.516,356829.8582,3,1,F
212,RCC,38.298784,127.375877,4240214.243,357982.3805,4,2,F
213,RCC,38.297807,127.358257,4240133.039,356439.5757,2,0,F
214,RCC,38.29724,127.355985,4240073.609,356239.7846,2,0,F
215,RCC,38.296835,127.364145,4240016.051,356952.6048,2,0,F
216,RCC,38.298875,127.36163,4240246.307,356736.7078,2,0,F
217,RCC,38.301186,127.361671,4240502.746,356744.8418,2,0,F
218,RCC,38.298374,127.365468,4240184.811,357071.3311,2,0,F
219,RCC,38.304805,127.37332,4240886.3,357770.5151,2,0,F
220,RCC,38.304159,127.370711,4240818.698,357541.1055,2,0,F
221,RCC,38.292775,127.364743,4239564.651,356996.9155,2,0,F
222,RCC,38.299019,127.375272,4240241.233,357929.878,2,0,F
223,RCC,38.293765,127.354255,4239690.7,356081.6596,2,0,F
224,RCC,38.291383,127.372349,4239398.445,357659.3722,4,2,F
225,RCC,38.304134,127.372935,4240812.45,357735.5216,3,1,F
226,RCC,38.298166,127.37638,4240144.892,358025.1897,3,1,F
227,RCC,38.294074,127.354556,4239724.544,356108.5614,3,1,F
228,RCC,38.291119,127.35714,4239392.585,356328.7092,3,1,F
229,RCC,38.291016,127.357827,4239380.099,356388.6169,3,1,F
230,RCC,38.293664,127.37249,4239651.256,357676.1718,3,1,F
231,RCC,38.288081,127.361524,4239048.708,356706.2104,4,2,F
232,RCC,38.28198,127.357619,4238377.726,356352.6168,5,2,N
233,RCC,38.28475,127.352472,4238693.122,355907.877,4,2,F
234,RCC,38.286031,127.352428,4238835.375,355906.5386,3,1,F
235,RCC,38.286789,127.352736,4238918.947,355935.0135,3,1,F
236,RCC,38.287483,127.353132,4238995.379,355971.0399,2,0,F
237,RCC,38.306931,127.392953,4241092.232,359491.3564,3,1,F
238,RCC,38.306477,127.390718,4241045.169,359295.0686,3,1,F
239,RCC,38.304659,127.392331,4240841.052,359432.6202,3,1,F
240,RCC,38.305926,127.390932,4240983.791,359312.6551,2,0,F
241,RCC,38.305071,127.399786,4240875.442,360085.2546,2,0,F
242,RCC,38.304443,127.398956,4240807.01,360011.4452,2,0,F
